mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
79,layer4.1.conv2,0.05993864271375868,-0.4157665664545665,-0.40713071183299926,-0.4157665664545665,-0.40713071183299926,118.90471,118.90471,0.7848
79,layer2.2.conv2,0.2431708441840278,-0.01745854604279312,0.008318174141776104,-0.01745854604279312,0.008318174141776104,117.94857,117.94857,0.7848
79,layer3.0.conv1,0.18156602647569445,-0.22736173775118912,-0.2539339190323344,-0.2273613223046884,-0.253933517873658,121.18638,121.18638,0.7848
79,layer3.0.conv2,0.12024943033854167,-0.4156519540715001,-0.5448755437071752,-0.4156519540715001,-0.5448755437071752,201.77983,201.77983,0.7848
79,layer3.0.downsample.0,0.5,0.5359080032204111,0.42812405685269,0.5359080032204111,0.42812405685269,107.67023,107.67023,0.7848
79,layer3.1.conv1,0.07510545518663195,-0.5437144285404127,-0.6384214001106019,-0.5437145733389285,-0.6384215148546304,121.33684,121.33684,0.7848
79,layer3.1.conv2,0.1204189724392361,-0.4122792924744996,-0.464700340658491,-0.41227902080535817,-0.46470009322055483,148.02931,148.02931,0.7848
79,layer3.2.conv1,0.0787997775607639,-0.6286915112425366,-0.6814240005003456,-0.6286915618989283,-0.6814240439626178,108.79312,108.79312,0.7848
79,layer3.2.conv2,0.1206020779079861,-0.4456264082810214,-0.445304307723197,-0.4456264082810214,-0.445304307723197,123.01648,123.01648,0.7848
79,layer3.3.conv1,0.06906297471788195,-0.4464517490983009,-0.43294820329605677,-0.4464516053423113,-0.43294805603320835,67.11354,67.11354,0.7848
79,layer3.3.conv2,0.12044779459635417,-0.45882353170087326,-0.44275170609221015,-0.45882353170087326,-0.44275170609221015,116.064476,116.064476,0.7848
79,layer3.4.conv1,0.06781853569878472,-0.43190238801711767,-0.40682546344429976,-0.4319023490750353,-0.40682542278323874,63.467445,63.467445,0.7848
79,layer3.4.conv2,0.1201663547092014,-0.48079567239370874,-0.4605562775496933,-0.48079562397115655,-0.4605562272395544,113.750404,113.750404,0.7848
79,layer3.5.conv1,0.12031724717881945,-0.33088670118025776,-0.2533704169156953,-0.33088717591926564,-0.2533709466528686,98.87544,98.87544,0.7848
79,layer3.5.conv2,0.12016126844618055,-0.4810086146498289,-0.44026797230163184,-0.4810086648739965,-0.44026802646837904,105.63457,105.63457,0.7848
79,layer4.0.conv1,0.08964792887369792,-0.44094968031814685,-0.6313853830265345,-0.44094968031814685,-0.6313853830265345,255.5032,255.5032,0.7848
79,layer2.3.conv1,0.04588487413194445,-0.07502081284767863,-0.468944084922576,-0.07501941875231453,-0.46894328453420014,68.14295,68.14295,0.7848
79,layer4.0.conv2,0.059342278374565974,-0.31062976632299805,-0.580451912216682,-0.310629866958601,-0.5804519734631252,325.50906,325.50906,0.7848
79,layer4.0.downsample.0,0.5,-0.17559841636594767,-0.26434013760841146,-0.17559841636594767,-0.26434013760841146,233.92636,233.92636,0.7848
79,layer4.2.conv2,0.05536990695529514,-0.45420201820067074,-0.47272581890426124,-0.45420201820067074,-0.47272581890426124,121.07075,121.07075,0.7848
80,layer1.0.conv2,0.3954264322916667,0.2084924720507844,0.27588442013176084,0.2084924720507844,0.27588442013176084,90.61621,90.61621,0.7694
80,fc,0.5,0.23358591055497865,0.7271247148255722,0.23358596649329086,0.7271248731436094,42.17804,42.178036,0.7694
80,layer3.2.conv1,0.0762210422092014,-0.6296688542894562,-0.6854054792069317,-0.6296688796610487,-0.685405500759977,107.29813,107.29813,0.7694
80,layer3.2.conv2,0.1206020779079861,-0.4456264082810214,-0.445304307723197,-0.44562628481484556,-0.44530420152717637,123.01648,123.01649,0.7694
80,layer3.3.conv1,0.06438700358072917,-0.4470635394060782,-0.43908599781421764,-0.4470635394060782,-0.43908599781421764,63.76548,63.76548,0.7694
80,layer3.3.conv2,0.12044779459635417,-0.45882342754893946,-0.44275159884717863,-0.45882342754893946,-0.44275159884717863,116.064476,116.064476,0.7694
80,layer3.4.conv1,0.0656890869140625,-0.4322593007675538,-0.4095139302737388,-0.4322593007675538,-0.4095139302737388,61.942307,61.942307,0.7694
80,layer3.4.conv2,0.1201663547092014,-0.48079576923878614,-0.4605563781699429,-0.48079576923878614,-0.4605563781699429,113.750404,113.750404,0.7694
80,layer3.5.conv1,0.12031724717881945,-0.33088680457590125,-0.25337056138954434,-0.33088680457590125,-0.25337056138954434,98.87545,98.87545,0.7694
80,layer3.5.conv2,0.12016126844618055,-0.4810086648739965,-0.44026802646837904,-0.4810086648739965,-0.44026802646837904,105.63457,105.63457,0.7694
80,layer4.0.conv1,0.08964792887369792,-0.44127777244251737,-0.6291260303530825,-0.44127777244251737,-0.6291260303530825,252.11679,252.11679,0.7694
80,layer4.0.conv2,0.05969958835177951,-0.3119249004766169,-0.5738768298741661,-0.3119249004766169,-0.5738768298741661,316.29916,316.29916,0.7694
80,layer4.0.downsample.0,0.5,-0.17720977876347913,-0.26725947280608126,-0.17720977876347913,-0.26725947280608126,234.86916,234.86916,0.7694
80,layer4.1.conv1,0.0598250495062934,-0.3793750560459329,-0.40441947707278825,-0.3793750560459329,-0.40441947707278825,132.58936,132.58936,0.7694
80,layer3.1.conv2,0.1204189724392361,-0.41227920764368786,-0.46470029117092204,-0.4122791533098668,-0.46470024168334395,148.02933,148.02933,0.7694
80,layer4.2.conv2,0.056185404459635414,-0.4588569607216218,-0.47546504982989163,-0.4588569607216218,-0.47546504982989163,122.04504,122.04504,0.7694
80,layer3.1.conv1,0.0718349880642361,-0.544509946287188,-0.642973198261223,-0.544510201784722,-0.6429733985278735,118.54331,118.54331,0.7694
80,layer3.0.downsample.0,0.5,0.49363850604194703,0.4302528769094961,0.4936354371483379,0.4302498297601573,101.57963,101.57964,0.7694
80,layer1.1.conv1,0.4244249131944444,0.26729998813395606,0.3478783161589273,0.26729998813395606,0.3478783161589273,95.86661,95.86661,0.7694
80,layer1.1.conv2,0.4979112413194444,0.2807952722306936,0.45921383525166354,0.2807952722306936,0.45921383525166354,98.169586,98.169586,0.7694
80,layer1.2.conv1,0.3486870659722222,0.23417172245788834,0.26859183232483785,0.23416915162445023,0.26858913164042975,84.217285,84.21729,0.7694
80,layer1.2.conv2,0.4092881944444444,0.2998967486349856,0.38109150587687207,0.2998967486349856,0.38109150587687207,92.633804,92.633804,0.7694
80,layer2.0.conv1,0.368896484375,0.13561130549681755,0.1799803004550689,0.13561130549681755,0.1799803004550689,106.45738,106.45738,0.7694
