mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
1,fc,0.5,0.6676873022042636,1.2366783220690016,0.6676860288150348,1.236676994491869,45.874172,45.874157,0.7632
1,layer3.0.conv1,0.18156602647569445,-0.08351986428404866,-0.07528073071135953,-0.0835203223788623,-0.07528119292443411,111.07374,111.07374,0.7632
1,layer2.3.conv2,0.1294826931423611,0.607882994248361,0.18861697668704405,0.607882994248361,0.18861697668704405,119.85604,119.85604,0.7632
1,layer2.3.conv1,0.243408203125,0.022422971439615295,0.1476904704669941,0.022422971439615295,0.1476904704669941,98.842674,98.842674,0.7632
1,layer2.2.conv2,0.22491455078125,0.35327014614430025,0.21342748729251942,0.35327014614430025,0.21342748729251942,142.56342,142.56342,0.7632
1,layer2.2.conv1,0.24338785807291666,0.01242498747237054,0.14258982178120788,0.012423695788892788,0.14258836402936167,97.78877,97.78877,0.7632
1,layer2.1.conv2,0.24439832899305555,0.290443865508985,0.2004564052951553,0.290443865508985,0.2004564052951553,144.04883,144.04883,0.7632
1,layer2.1.conv1,0.2436252170138889,0.022098358984538203,0.1434517380935465,0.022098258648576723,0.14345162584473153,99.59562,99.59562,0.7632
1,layer2.0.downsample.0,0.5,0.6076779848435854,0.5692458846630586,0.6076779848435854,0.5692458846630586,48.857113,48.857113,0.7632
1,layer2.0.conv2,0.24327256944444445,0.03770465391874841,0.13982044926254805,0.03770312963810529,0.13981877498437953,103.12842,103.12842,0.7632
1,layer2.0.conv1,0.368896484375,0.22688804146319297,0.3013220927450715,0.22688804146319297,0.3013220927450715,102.20625,102.20625,0.7632
1,layer1.2.conv2,0.4921875,0.40041291059734724,0.5316726400435766,0.40041291059734724,0.5316726400435766,105.2111,105.2111,0.7632
1,layer1.2.conv1,0.4981553819444444,0.3618441426163945,0.4969604040986096,0.3618441426163945,0.4969604040986096,105.437904,105.437904,0.7632
1,layer1.1.conv2,0.4778645833333333,0.3997795409966663,0.5288026961121226,0.3997795409966663,0.5288026961121226,102.43412,102.43412,0.7632
1,layer1.1.conv1,0.4921875,0.3582398437923836,0.4782981968997004,0.3582398437923836,0.4782981968997004,106.23556,106.23556,0.7632
1,conv1,0.5,0.7752569289235959,0.6324420303707481,0.7752569289235959,0.6324420303707481,59.63323,59.63323,0.7632
1,layer3.0.conv2,0.12024943033854167,-0.2657750610357992,-0.43378865734251837,-0.2657750610357992,-0.43378865734251837,205.80397,205.80397,0.7632
1,layer3.0.downsample.0,0.5,1.125702002610627,0.8950420367876661,1.1257040124128455,0.8950436416150389,117.04108,117.0411,0.7632
1,layer1.0.conv2,0.4844835069444444,0.37493825236190137,0.4993676005212856,0.37493825236190137,0.4993676005212856,104.17104,104.17104,0.7632
1,layer4.2.conv2,0.05959955851236979,-0.1602200986008358,-0.04691556973211999,-0.1602200986008358,-0.04691556973211999,94.724525,94.724525,0.7632
1,layer4.2.conv1,0.059870402018229164,-0.1947246309114879,-0.0885573470191272,-0.1947246309114879,-0.0885573470191272,95.66865,95.66865,0.7632
1,layer4.1.conv2,0.05993864271375868,-0.16234230929974922,-0.05057703286590527,-0.16234230929974922,-0.05057703286590527,95.51265,95.51265,0.7632
1,layer4.1.conv1,0.0598250495062934,-0.14756670039639996,-0.035727876444474074,-0.1475663443483176,-0.03572747368306085,95.70325,95.70325,0.7632
1,layer4.0.downsample.0,0.5,1.2336366203387572,0.9110888839320878,1.2336360225113676,0.9110883724338125,254.37187,254.37187,0.7632
1,layer3.1.conv1,0.1198238796657986,-0.09648608497555175,0.028288971703078442,-0.09648608497555175,0.028288971703078442,94.695755,94.695755,0.7632
1,layer4.0.conv1,0.08964792887369792,-0.39710227831939277,-0.39922717908617866,-0.3971024753514241,-0.3992273754237746,112.4303,112.4303,0.7632
1,layer3.5.conv2,0.12016126844618055,-0.07515254089211534,0.057332954946830134,-0.07515254089211534,0.057332954946830134,94.11762,94.11762,0.7632
1,layer4.0.conv2,0.03562715318467882,0.9463624088037477,-0.02686470154086421,0.9463624088037477,-0.02686470154086421,287.51782,287.51782,0.7632
1,layer3.4.conv2,0.1201663547092014,-0.0732182289882165,0.06019903598902319,-0.0732182289882165,0.06019903598902319,94.00664,94.00664,0.7632
1,layer3.4.conv1,0.12044609917534722,-0.07553763389579704,0.05662765153465491,-0.07553745640044407,0.05662794072781494,94.38762,94.3876,0.7632
1,layer3.3.conv2,0.12044779459635417,-0.07078364010594489,0.062441449056585434,-0.07077920762497707,0.06244651703828016,94.32213,94.32213,0.7632
1,layer3.3.conv1,0.12043931749131945,-0.07367807314916518,0.059709380851131706,-0.07367807314916518,0.059709380851131706,94.21384,94.21384,0.7632
1,layer3.2.conv2,0.1206020779079861,-0.09091891416855936,0.0379628327355041,-0.09092143813452874,0.03795995094321061,94.70541,94.70541,0.7632
1,layer3.2.conv1,0.12045966254340278,-0.06611720845658571,0.06853167572593796,-0.06611720845658571,0.06853167572593796,94.19962,94.19962,0.7632
1,layer3.1.conv2,0.1204189724392361,-0.1840210705783747,-0.07295085356820083,-0.1840207110319138,-0.07295048250503576,95.49487,95.49488,0.7632
1,layer3.5.conv1,0.12031724717881945,-0.06554485483031323,0.06962833417077836,-0.06554606369173366,0.06962695044205254,94.011345,94.011345,0.7632
2,layer3.0.conv2,0.12024943033854167,-0.45891539134438764,-0.4338414003736713,-0.45891539134438764,-0.4338414003736713,112.24779,112.24779,0.7806
2,layer3.0.conv1,0.18156602647569445,-0.14292813678634794,-0.1754542731105306,-0.14292788212473737,-0.17545402811340516,122.07721,122.07721,0.7806
2,layer2.3.conv2,0.2431098090277778,0.020800238239927167,0.1622339527106847,0.020800238239927167,0.1622339527106847,95.98883,95.98883,0.7806
2,layer2.3.conv1,0.243408203125,0.0024992434365244507,0.1402301575783887,0.002498752542075682,0.1402295992411547,96.3015,96.3015,0.7806
2,layer2.2.conv2,0.2431708441840278,0.326043848139515,0.21286523632282767,0.326043848139515,0.21286523632282767,148.22414,148.22414,0.7806
2,layer2.2.conv1,0.24338785807291666,0.030003138173810718,0.1414672219878594,0.030006874677300475,0.14147136284539696,101.37607,101.37607,0.7806
2,layer2.1.conv2,0.24439832899305555,0.29035029971264875,0.19089404341871477,0.29035029971264875,0.19089404341871477,146.33421,146.33421,0.7806
2,layer1.0.conv2,0.4980740017361111,0.35094435384564227,0.4980886105104866,0.35094435384564227,0.4980886105104866,103.601135,103.601135,0.7806
2,layer2.0.downsample.0,0.5,0.6017591316511359,0.5671230686592436,0.6017591316511359,0.5671230686592436,48.634167,48.634167,0.7806
2,layer2.0.conv2,0.24327256944444445,0.05588182584326875,0.13710511111821763,0.05588182584326875,0.13710511111821763,107.243256,107.243256,0.7806
2,layer2.0.conv1,0.368896484375,0.257872338131695,0.2966864290789745,0.257872338131695,0.2966864290789745,108.1446,108.1446,0.7806
2,layer1.2.conv2,0.498046875,0.3772490835088346,0.5168276790053156,0.3772490835088346,0.5168276790053156,105.011375,105.011375,0.7806
2,layer1.2.conv1,0.4981553819444444,0.3516035437962804,0.48285759811977635,0.3516035437962804,0.48285759811977635,105.8392,105.8392,0.7806
2,layer1.1.conv2,0.4979112413194444,0.3564123223554289,0.5127857999543808,0.3564123223554289,0.5127857999543808,102.399864,102.399864,0.7806
2,layer3.0.downsample.0,0.5,1.1248385672635608,0.8908852248632236,1.1248399637514832,0.8908864675921632,117.45717,117.45717,0.7806
2,layer1.1.conv1,0.4244249131944444,0.40681247663993925,0.4774156185430392,0.40681247663993925,0.4774156185430392,98.30226,98.30226,0.7806
2,layer2.1.conv1,0.2436252170138889,0.03148976862956668,0.13196502707838265,0.03148976862956668,0.13196502707838265,103.4641,103.4641,0.7806
2,layer3.1.conv1,0.1198238796657986,-0.2018198746575585,-0.10051524349158099,-0.2018198746575585,-0.10051524349158099,96.5641,96.5641,0.7806
2,layer3.5.conv2,0.12016126844618055,-0.1333769715561956,-0.012235849471064209,-0.1333764535627415,-0.012235259069762411,94.6848,94.6848,0.7806
2,layer3.2.conv1,0.12045966254340278,-0.11024551016225859,0.014691843797348827,-0.11024551016225859,0.014691843797348827,94.81586,94.81586,0.7806
2,conv1,0.5,0.7731783246719903,0.6269933983333634,0.7731783246719903,0.6269933983333634,59.888454,59.888454,0.7806
2,fc,0.5,0.6519883664162112,1.215400352946813,0.6519863865332723,1.215397227097532,45.883198,45.883217,0.7806
2,layer4.2.conv2,0.05959955851236979,-0.30369080740752186,-0.22210992583424222,-0.30369080740752186,-0.22210992583424222,97.72814,97.72814,0.7806
2,layer4.2.conv1,0.059870402018229164,-0.3184866516925139,-0.2562124865086247,-0.3184866516925139,-0.2562124865086247,102.81857,102.81857,0.7806
2,layer4.1.conv2,0.05993864271375868,-0.24669418703731366,-0.15824343796739945,-0.24669418703731366,-0.15824343796739945,98.240204,98.240204,0.7806
2,layer4.1.conv1,0.0598250495062934,-0.22913580397234226,-0.161618949320276,-0.22913580397234226,-0.161618949320276,103.45098,103.45098,0.7806
2,layer4.0.downsample.0,0.5,1.2337341041052425,0.9099315528164177,1.2337341041052425,0.9099315528164177,254.70117,254.70117,0.7806
2,layer4.0.conv2,0.03399997287326389,0.9676029995887506,-0.02783113881683122,0.9676038825903229,-0.027830702536426506,280.73544,280.73544,0.7806
2,layer4.0.conv1,0.08964792887369792,-0.09399943037177998,-0.4475901950796981,-0.09399943037177998,-0.4475901950796981,298.62592,298.62592,0.7806
2,layer3.5.conv1,0.12031724717881945,-0.07817876508345016,0.05398017603180683,-0.07817876508345016,0.05398017603180683,94.22091,94.22091,0.7806
2,layer3.4.conv2,0.1201663547092014,-0.11939637160885008,0.004695533718967641,-0.11939637160885008,0.004695533718967641,94.50305,94.50305,0.7806
2,layer3.4.conv1,0.12044609917534722,-0.0821974625954363,0.04995547008359351,-0.08219338559419787,0.04996013412577837,94.22052,94.22052,0.7806
2,layer3.3.conv2,0.12044779459635417,-0.10528502984969841,0.020335177565322028,-0.10528502984969841,0.020335177565322028,94.80903,94.80903,0.7806
2,layer3.3.conv1,0.12043931749131945,-0.07727850752936231,0.05435806849627544,-0.07727917955136618,0.05435730060279104,94.43188,94.43188,0.7806
2,layer3.2.conv2,0.1206020779079861,-0.16796139645974797,-0.05387500577311783,-0.16796153231001584,-0.05387516025072663,95.47414,95.47414,0.7806
2,layer3.1.conv2,0.1204189724392361,-0.2741830744199665,-0.1819974550164468,-0.2741830744199665,-0.1819974550164468,97.02863,97.02863,0.7806
2,layer1.0.conv1,0.4164767795138889,0.41426867778451976,0.4638822535612722,0.41426867778451976,0.4638822535612722,99.26379,99.26379,0.7806
3,layer3.0.downsample.0,0.5,1.0805295482864412,0.8583930232805871,1.0805294249670596,0.8583928517968883,116.58922,116.589226,0.7704
3,layer1.0.conv2,0.477294921875,0.37640190545452124,0.49758790622058774,0.37640190545452124,0.49758790622058774,103.08214,103.08214,0.7704
3,layer3.3.conv1,0.12043931749131945,-0.1992694543194221,-0.08952978667989037,-0.1992694543194221,-0.08952978667989037,95.3564,95.3564,0.7704
3,layer3.3.conv2,0.12044779459635417,-0.15598187592645,-0.040017249448244294,-0.15598159609601428,-0.04001693117025512,95.30563,95.30563,0.7704
3,layer3.4.conv1,0.12044609917534722,-0.16813111769289946,-0.053530707408467944,-0.16813111769289946,-0.053530707408467944,95.243515,95.243515,0.7704
3,layer3.4.conv2,0.1201663547092014,-0.1692254301421311,-0.05478401724783841,-0.16922617683110522,-0.05478486679521036,95.02386,95.02386,0.7704
3,layer3.5.conv1,0.12031724717881945,-0.16850586969356568,-0.052813577991277026,-0.16850586969356568,-0.052813577991277026,94.91441,94.91441,0.7704
3,layer3.5.conv2,0.12016126844618055,-0.20423694595345637,-0.0967213709624562,-0.2042365109965099,-0.09672087723846098,95.458115,95.458115,0.7704
3,layer4.0.conv1,0.08964792887369792,-0.11125054353662413,-0.4578842645607953,-0.1112501484774925,-0.4578840514006581,298.37964,298.37967,0.7704
3,layer4.0.conv2,0.035443623860677086,0.9367504961742541,-0.033027753897436576,0.9367507077691484,-0.033027648253270966,286.81473,286.81473,0.7704
3,layer4.0.downsample.0,0.5,1.2319514802363891,0.908508410856992,1.2319514802363891,0.908508410856992,254.6743,254.6743,0.7704
3,layer4.1.conv1,0.0598250495062934,-0.32792695319387677,-0.32035562710359594,-0.32792695319387677,-0.32035562710359594,119.49848,119.49848,0.7704
3,layer4.1.conv2,0.018223232693142362,-0.0721761256073261,-0.28171939245191363,-0.0721761256073261,-0.28171939245191363,61.01983,61.01983,0.7704
3,layer4.2.conv1,0.059870402018229164,-0.4107919733006583,-0.4071086082429963,-0.4107919733006583,-0.4071086082429963,120.77414,120.77414,0.7704
3,layer4.2.conv2,0.05959955851236979,-0.41138978088007655,-0.37065294973207125,-0.41138978088007655,-0.37065294973207125,106.599106,106.599106,0.7704
3,fc,0.5,0.6293235380618089,1.1856988697892408,0.6293238783943131,1.1856998839897113,45.854733,45.85471,0.7704
3,conv1,0.5,0.7697651841326233,0.6266537638613608,0.7697651841326233,0.6266537638613608,59.686466,59.686466,0.7704
3,layer3.2.conv2,0.1206020779079861,-0.23307211440024425,-0.1324531655512187,-0.23307199958062524,-0.13245303566756353,96.46545,96.46545,0.7704
3,layer3.2.conv1,0.12045966254340278,-0.22077237485035328,-0.12608642018684357,-0.22077237485035328,-0.12608642018684357,98.0054,98.0054,0.7704
3,layer1.0.conv1,0.4976671006944444,0.27402392921414676,0.4594062322616396,0.27402392921414676,0.4594062322616396,97.071884,97.071884,0.7704
3,layer3.1.conv1,0.1198238796657986,-0.2724957123540579,-0.19694987289926197,-0.2724968147057924,-0.19695121274754507,100.601616,100.60165,0.7704
3,layer1.1.conv1,0.46142578125,0.36815662847721026,0.469122457339939,0.36815662847721026,0.469122457339939,102.28578,102.28578,0.7704
3,layer1.1.conv2,0.4921875,0.37167818914313017,0.5066696293780859,0.37167818914313017,0.5066696293780859,104.3242,104.3242,0.7704
3,layer1.2.conv1,0.4924587673611111,0.3507297575784658,0.47805258860741306,0.3507297575784658,0.47805258860741306,105.16761,105.16761,0.7704
3,layer1.2.conv2,0.492431640625,0.3788115293248414,0.5108365799693569,0.3788115293248414,0.5108365799693569,104.878624,104.878624,0.7704
3,layer2.0.conv1,0.368896484375,0.2645627456679216,0.2913386520291948,0.2645627456679216,0.2913386520291948,110.18615,110.18615,0.7704
3,layer2.0.downsample.0,0.5,0.592484813911175,0.5521531328803752,0.592484813911175,0.5521531328803752,48.99675,48.99675,0.7704
3,layer2.1.conv1,0.2436252170138889,0.1948380800847098,0.11950882642168559,0.19484049167139825,0.11951108596850485,141.56299,141.56299,0.7704
3,layer2.0.conv2,0.24327256944444445,0.054218147053835625,0.12805706485732257,0.054218147053835625,0.12805706485732257,108.6145,108.6145,0.7704
3,layer2.2.conv1,0.24338785807291666,0.19228839665671638,0.10741190342119125,0.19228964416587932,0.1074130621228112,143.89737,143.89737,0.7704
3,layer2.2.conv2,0.2311333550347222,0.336200479850054,0.20998432402216224,0.3361996245744611,0.2099835495350432,143.68439,143.68439,0.7704
3,layer2.3.conv1,0.243408203125,0.26640210887132104,0.13017594877539318,0.26639903561776324,0.13017320610998603,155.79887,155.79887,0.7704
3,layer2.3.conv2,0.1206325954861111,0.5858961107373802,0.15789980147263774,0.585897687810219,0.15790095293036224,114.34244,114.34244,0.7704
3,layer3.0.conv1,0.18156602647569445,-0.14598378531250544,-0.17650030680768608,-0.1459834685227699,-0.17650000133778335,121.52101,121.52101,0.7704
3,layer3.0.conv2,0.12024943033854167,-0.27100997980697816,-0.43795920603177513,-0.27100997980697816,-0.43795920603177513,205.9013,205.9013,0.7704
3,layer2.1.conv2,0.24439832899305555,0.2700297606680676,0.18587424840503625,0.2700297606680676,0.18587424840503625,142.98726,142.98726,0.7704
3,layer3.1.conv2,0.1204189724392361,-0.3345679989668071,-0.2588308094382461,-0.3345681693210954,-0.25883099918167557,99.31698,99.31698,0.7704
