mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf,copeland_score,compatibility,overlap_coefs
0,layer3.1.conv1,0.1198238796657986,-0.06703979181640718,0.06709733134799092,-0.06703706282624955,0.06710058434098554,93.76812,93.7681,0.8482,1.0078624486923218,1.0,0.0
0,layer3.0.conv1,0.18156602647569445,0.03638053502214143,0.09913453092891832,0.0363792009347774,0.09913311606107825,100.630936,100.630936,0.8482,0.6679114699363708,1.0,0.0
0,layer2.3.conv2,0.1246337890625,0.6393367839534881,0.2020829902172704,0.6393367839534881,0.2020829902172704,117.18118,117.18118,0.8482,0.30295175313949585,1.0,0.1897888395332136
0,layer2.3.conv1,0.243408203125,0.012873516377642575,0.1613394544786438,0.012873516377642575,0.1613394544786438,94.77968,94.77968,0.8482,0.5106499791145325,0.2109375,0.00028935185185185184
0,layer2.2.conv2,0.22892252604166666,0.3483107272492634,0.21773505879556287,0.34831014539064176,0.21773453328639908,143.05116,143.05116,0.8482,0.5578137636184692,1.0,0.070786689038629
0,layer2.2.conv1,0.24338785807291666,0.013158176689209034,0.16081658740496035,0.013159489931542435,0.16081809204018807,94.90901,94.90901,0.8482,0.9302944540977478,0.453125,0.0
0,layer2.1.conv2,0.24439832899305555,0.2904869365329168,0.2054240470293022,0.2904869365329168,0.2054240470293022,142.8817,142.8817,0.8482,0.6723662614822388,1.0,0.0369589093412907
0,layer2.1.conv1,0.2436252170138889,0.008304892840445558,0.15433346091809785,0.008303970891438814,0.154332545755333,95.1519,95.15188,0.8482,1.0144836902618408,0.578125,0.0
0,layer2.0.downsample.0,0.5,0.6140143343482576,0.5752833538763086,0.6140143343482576,0.5752833538763086,48.86607,48.86607,0.8482,0.7051558494567871,1.0,1.0
0,layer2.0.conv2,0.24327256944444445,0.010813688574132438,0.1548085874914217,0.010813688574132438,0.1548085874914217,95.40482,95.40482,0.8482,0.0,0.0,0.0
0,layer2.0.conv1,0.368896484375,0.2897148463322873,0.3078976140699014,0.2897148463322873,0.3078976140699014,111.71513,111.71513,0.8482,0.7434113621711731,1.0,0.01790972173664849
0,layer1.2.conv2,0.498046875,0.40891976558039816,0.5483192671237039,0.40891976558039816,0.5483192671237039,105.46717,105.46717,0.8482,0.7360131740570068,1.0,0.0710600122620795
0,layer1.2.conv1,0.4981553819444444,0.34531647264541354,0.5078010587984493,0.34531647264541354,0.5078010587984493,101.45806,101.45806,0.8482,0.971049427986145,0.96875,0.04674072237684843
0,layer1.1.conv2,0.4979112413194444,0.3960681475109968,0.5350309810676505,0.3960681475109968,0.5350309810676505,105.324844,105.324844,0.8482,1.256462812423706,1.0,0.06856623485306429
0,layer1.1.conv1,0.4981011284722222,0.3252900214829873,0.48171834609891745,0.3252900214829873,0.48171834609891745,101.94079,101.94079,0.8482,0.9916624426841736,0.96875,0.058988131648495534
0,layer1.0.conv2,0.4980740017361111,0.3653758616049801,0.5001592696765949,0.3653758616049801,0.5001592696765949,105.5158,105.5158,0.8482,1.832663655281067,1.0,0.08046303016110189
0,layer3.0.conv2,0.12024943033854167,-0.0731577938011322,0.059154034670009736,-0.0731577938011322,0.059154034670009736,94.267555,94.267555,0.8482,0.0,0.0,0.0
0,layer1.0.conv1,0.4816351996527778,0.3541965004155925,0.5054554630543496,0.3541965004155925,0.5054554630543496,99.68391,99.68391,0.8482,1.0122121572494507,0.96875,0.06382325981506863
